77.8513	0	0
78.0178	0	0
78.1630	0	0
79.1135	0	0
79.2686	0	0
79.6097	0	0
79.6314	0	0
79.8778	0	0
80.8977	0	0
81.0319	1	1
81.0990	0	0
81.2181	1	1
81.2380	0	0
81.4156	0	0
81.6270	0	0
81.7062	0	0
82.0418	0	0
82.2180	0	0
82.4081	1	1
82.4504	0	0
82.7784	0	0
83.0915	0	0
83.4719	0	0
83.8320	0	0
84.3602	1	2
84.3685	1	1
84.4752	0	0
84.8953	0	0
85.4651	0	0
86.1577	0	0
86.5539	0	0
86.7094	0	0
86.7420	0	0
86.9980	0	0
87.1362	0	0
87.2962	0	0
87.4387	0	0
88.2275	0	0
88.3854	0	0
88.5260	0	0
88.5880	0	0
89.1324	0	0
89.3428	0	0
89.5888	0	0
90.9121	0	0
91.0870	0	0
91.4394	1	1
91.5857	0	0
92.0412	0	0
92.4330	0	0
92.5062	0	0
92.6881	0	0
93.0412	0	0
93.7881	0	0
94.2023	0	0
94.3022	0	0
94.3658	0	0
94.9074	0	0
95.0097	0	0
95.3999	0	0
95.7247	0	0
95.9420	0	0
96.4302	0	0
96.6609	0	0
97.0556	0	0
97.2771	0	0
97.4268	0	0
97.7368	0	0
98.3221	0	0
98.5202	0	0
98.8008	0	0
99.0677	0	0
99.6325	0	0
99.9691	0	0
100.4125	0	0
100.6842	0	0
100.9893	0	0
101.4076	0	0
101.6240	1	1
101.6657	0	0
101.9747	1	3
101.9978	1	2
102.0282	1	1
102.0685	0	0
102.3621	0	0
102.7039	0	0
102.9016	0	0
103.2518	0	0
103.6098	0	0
103.9477	0	0
104.7071	0	0
104.7389	0	0
105.0578	0	0
105.2773	1	3
105.3497	1	2
105.4475	1	2
105.4636	1	1
105.6536	0	0
105.9324	0	0
106.6864	0	0
107.0677	0	0
107.5639	0	0
107.9126	0	0
108.4055	0	0
108.9125	0	0
109.1504	0	0
109.5109	0	0
109.5890	0	0
109.6234	0	0
109.6615	0	0
109.7224	0	0
110.0290	0	0
110.5774	0	0
110.8840	0	0
111.2079	0	0
111.6338	0	0
111.8598	0	0
112.0827	0	0
112.3642	0	0
112.5245	1	1
112.5351	0	0
112.5939	0	0
112.7069	0	0
112.9559	0	0
113.3294	1	3
113.3329	1	2
113.3816	1	2
113.4331	1	1
113.5472	1	1
113.5714	0	0
113.9100	0	0
114.5410	0	0
114.9586	0	0
115.0665	0	0
115.4952	0	0
115.6842	0	0
115.8776	0	0
116.1292	0	0
116.4749	0	0
116.7812	0	0
116.8952	0	0
117.1097	1	1
117.3679	0	0
117.7279	0	0
118.1084	0	0
118.1709	1	1
118.3399	0	0
119.0499	0	0
120.3360	0	0
120.8290	1	3
120.8711	1	2
121.0522	1	2
121.1041	1	1
121.3011	1	1
121.4017	1	1
121.4826	0	0
121.8851	1	1
121.9228	0	0
122.3791	0	0
122.9442	0	0
123.0177	0	0
123.2315	0	0
123.4145	0	0
124.0239	0	0
124.1885	0	0
124.2379	0	0
124.4404	0	0
124.5010	0	0
125.0759	0	0
125.1884	0	0
125.3726	0	0
125.9095	0	0
125.9265	0	0
126.0902	0	0
126.3510	1	1
126.3716	0	0
126.6702	0	0
126.9353	1	1
127.0279	0	0
127.1780	0	0
127.8390	0	0
127.9174	0	0
128.0537	0	0
128.4165	1	1
128.4722	1	1
128.5838	0	0
128.9488	0	0
129.0687	0	0
129.4646	1	4
129.5305	1	3
129.6328	1	2
129.7435	1	1
129.9407	1	1
129.9512	0	0
130.1822	0	0
130.3733	0	0
130.7110	0	0
132.1681	0	0
132.4900	1	1
132.6725	1	1
132.6973	0	0
132.9373	0	0
133.0668	1	1
133.0873	0	0
133.1913	0	0
133.3036	0	0
133.4699	0	0
133.7468	0	0
133.8055	0	0
134.3087	1	3
134.3101	1	2
134.3302	1	2
134.3686	1	1
134.4416	0	0
134.5895	1	2
134.5952	1	1
134.6128	0	0
135.8447	0	0
135.9822	1	2
136.0111	1	1
136.0686	0	0
136.1861	0	0
136.5191	0	0
136.5784	0	0
136.7148	0	0
136.7553	0	0
137.0793	1	1
137.2041	0	0
137.3595	0	0
137.4343	0	0
137.6811	1	1
138.1163	1	2
138.1639	1	1
138.2944	0	0
138.7914	1	4
138.7977	1	3
138.8133	1	2
138.8331	1	1
138.9282	0	0
139.0908	1	1
139.1052	0	0
139.5553	0	0
140.2244	0	0
140.2654	0	0
140.4389	0	0
140.9063	0	0
141.1200	0	0
142.2669	0	0
142.4225	0	0
142.9561	0	0
142.9892	0	0
143.2627	0	0
143.3231	0	0
143.9667	0	0
144.2042	0	0
144.4951	0	0
144.5708	0	0
144.7366	1	1
144.7869	0	0
145.0920	1	5
145.1257	1	4
145.2035	1	3
145.2817	1	2
145.3820	1	1
145.5805	0	0
146.0283	0	0
146.3538	0	0
146.7437	0	0
146.8521	0	0
147.3452	0	0
147.4887	0	0
147.5724	0	0
147.6189	0	0
147.8658	0	0
148.2262	0	0
148.2947	0	0
148.3503	0	0
148.7633	0	0
148.9467	0	0
149.0662	0	0
149.3289	0	0
150.0324	0	0
150.2085	0	0
150.3919	0	0
150.5981	0	0
150.7366	0	0
151.3484	0	0
151.7385	0	0
152.0100	1	1
152.1109	1	2
152.1610	1	1
152.2257	0	0
152.5118	0	0
152.6317	0	0
152.9003	0	0
153.5156	0	0
153.8207	0	0
153.8428	0	0
154.0073	0	0
154.1084	0	0
154.4488	0	0
155.1307	0	0
156.3028	0	0
156.9172	0	0
157.2049	0	0
157.4061	0	0
157.4910	0	0
157.6402	0	0
157.8587	0	0
158.0526	0	0
158.1638	0	0
158.4337	0	0
158.5621	0	0
158.8928	0	0
159.0953	0	0
159.1647	0	0
159.2851	1	1
159.3252	0	0
159.3919	0	0
159.7296	0	0
160.2428	0	0
160.5398	0	0
160.7330	0	0
161.0401	0	0
161.6544	0	0
162.1194	0	0
162.4176	0	0
162.5198	0	0
163.0191	0	0
163.1255	0	0
163.2748	0	0
163.4901	0	0
163.6994	0	0
164.0985	0	0
164.4192	0	0
164.6997	0	0
165.1047	0	0
165.2149	1	1
165.2332	0	0
165.9945	0	0
167.3182	0	0
167.4552	0	0
167.8433	0	0
168.0153	0	0
168.2454	0	0
168.6832	0	0
168.7221	1	1
168.7767	0	0
169.0860	0	0
169.1882	0	0
169.5310	0	0
169.5381	0	0
169.8625	0	0
170.1154	1	1
170.1312	0	0
170.6687	0	0
171.1150	1	1
171.3940	1	1
171.4139	0	0
171.7483	0	0
171.9288	0	0
172.3749	1	1
172.4115	0	0
172.8478	0	0
173.1381	0	0
173.1797	0	0
173.4482	0	0
173.4617	0	0
173.6516	0	0
174.3437	0	0
174.4222	0	0
174.6590	0	0
174.8996	0	0
175.3986	0	0
175.6106	0	0
175.6913	1	2
175.7207	1	1
175.7756	0	0
176.2664	0	0
176.4817	0	0
177.4942	0	0
178.2347	0	0
178.5071	0	0
178.7466	0	0
178.7949	0	0
179.1719	0	0
179.9025	0	0
180.0415	0	0
180.0942	0	0
180.3905	0	0
180.6176	1	1
180.6573	0	0
181.1585	0	0
181.9097	0	0
182.3092	0	0
182.4016	1	1
182.4034	0	0
182.6008	1	1
182.6184	0	0
182.9884	0	0
184.0592	0	0
184.2953	0	0
184.3313	0	0
185.1420	0	0
185.4244	0	0
185.4889	0	0
185.8502	0	0
185.9503	0	0
186.4757	0	0
186.7644	0	0
186.8541	1	1
186.8609	0	0
186.9076	0	0
187.2841	0	0
187.3600	0	0
187.9555	1	2
188.0035	1	1
188.1328	0	0
188.3650	1	1
188.3813	0	0
188.7706	0	0
189.3181	0	0
189.4714	0	0
190.0620	0	0
190.4639	0	0
191.0367	0	0
191.1619	0	0
191.5123	0	0
191.7907	0	0
192.0309	0	0
192.3001	0	0
192.4409	0	0
192.5203	0	0
192.6143	0	0
192.8401	0	0
192.9292	0	0
193.2406	0	0
193.6521	0	0
193.7451	0	0
194.1974	0	0
194.8444	0	0
195.0900	0	0
195.2915	1	2
195.3796	1	2
195.4577	1	1
195.6585	1	2
195.6664	1	1
195.8777	0	0
196.2538	1	1
196.3811	0	0
196.6251	0	0
196.7773	0	0
197.0723	0	0
197.7507	1	3
197.7596	1	2
197.7912	1	1
198.1188	1	3
198.1563	1	4
198.1585	1	3
198.1857	1	2
198.3273	1	1
198.4808	1	2
198.4834	1	1
198.5385	0	0
198.8884	1	1
198.9268	0	0
199.0723	0	0
199.0842	0	0
199.8821	0	0
200.0015	0	0
200.3686	0	0
200.4537	0	0
200.7140	1	2
200.7428	1	1
200.8914	0	0
201.1757	1	1
201.2494	1	1
201.3706	1	1
201.4322	0	0
201.5790	0	0
202.4349	0	0
202.6235	0	0
202.8501	0	0
203.3603	0	0
203.7328	0	0
203.8375	0	0
204.1093	0	0
204.5377	0	0
204.5444	0	0
204.6057	0	0
204.9545	0	0
205.1475	0	0
205.2346	0	0
205.2704	0	0
205.4254	0	0
205.5541	0	0
206.3232	0	0
206.5098	0	0
207.4216	0	0
207.7641	1	1
207.8162	1	1
207.9293	1	1
208.0875	1	1
208.1412	0	0
208.3732	1	1
208.3800	0	0
209.0111	0	0
209.1889	0	0
209.9400	1	3
209.9570	1	2
209.9886	1	1
210.0297	0	0
210.2247	1	2
210.2913	1	2
210.3561	1	1
210.6510	0	0
211.1934	0	0
211.2987	0	0
211.5565	0	0
211.6428	1	1
211.6832	0	0
211.8453	0	0
211.9227	0	0
212.0564	0	0
212.1115	0	0
212.2383	0	0
212.6423	0	0
212.9345	0	0
213.0180	0	0
213.1673	0	0
213.2547	0	0
213.4355	0	0
213.6908	0	0
213.9851	1	3
214.0033	1	2
214.0468	1	1
214.1233	0	0
214.4701	0	0
214.5645	0	0
215.4538	0	0
216.0400	0	0
216.7596	0	0
216.8906	0	0
217.0080	0	0
217.3945	0	0
217.8468	0	0
217.9682	0	0
218.0762	0	0
218.3363	0	0
218.4270	0	0
218.5358	0	0
218.6150	0	0
218.9091	1	1
218.9391	1	1
218.9563	0	0
219.0224	0	0
219.2613	0	0
219.3897	0	0
219.4736	0	0
219.6958	0	0
219.8826	1	1
219.9410	0	0
220.7018	0	0
220.8537	0	0
221.9621	0	0
222.2273	0	0
222.5452	0	0
222.8819	0	0
223.0347	0	0
223.1666	0	0
223.3961	0	0
223.4699	0	0
223.7716	0	0
223.8727	0	0
223.9085	0	0
224.0566	0	0
224.6062	0	0
225.3523	0	0
225.5110	0	0
225.9221	0	0
226.4303	1	1
226.4417	0	0
226.6181	0	0
227.3047	0	0
227.4956	0	0
227.7026	1	1
227.7492	0	0
228.0963	0	0
228.2970	0	0
228.3292	0	0
228.5268	0	0
229.0046	0	0
229.4046	0	0
229.6552	0	0
230.0044	0	0
230.2145	0	0
230.3511	0	0
230.4650	1	1
230.5077	0	0
230.8918	0	0
231.2633	0	0
231.5491	1	1
231.5589	0	0
231.8311	1	2
231.9799	1	1
232.1886	1	1
232.2936	1	2
232.2973	1	1
232.6037	1	1
232.8501	1	2
232.9824	1	2
233.0225	1	1
233.2926	1	3
233.3417	1	2
233.4287	1	1
233.5818	0	0
235.0196	0	0
235.1292	1	1
235.1576	0	0
235.2402	1	1
235.2849	1	1
235.3320	0	0
235.6054	0	0
235.6812	1	1
235.7236	0	0
235.9267	0	0
236.0208	0	0
236.1859	0	0
236.4378	0	0
236.7882	0	0
236.9204	0	0
236.9997	0	0
237.3600	1	2
237.3905	1	1
237.5875	0	0
238.3076	0	0
238.4344	0	0
238.5323	0	0
238.8564	0	0
239.2617	0	0
239.6492	0	0
239.7654	0	0
240.4537	0	0
240.9887	0	0
241.0971	1	1
241.1019	0	0
241.6213	0	0
241.8753	0	0
242.5666	0	0
242.7401	0	0
243.3896	0	0
243.9179	0	0
244.0271	0	0
244.0843	0	0
244.3266	0	0
244.4962	0	0
244.6704	0	0
245.3460	0	0
245.4019	0	0
245.5812	0	0
246.1136	0	0
246.7588	0	0
246.8619	0	0
246.8658	0	0
247.3436	0	0
247.3910	0	0
247.4652	0	0
248.2430	0	0
248.7020	0	0
248.7940	0	0
249.0396	0	0
249.0532	0	0
249.1857	0	0
249.2440	0	0
250.1410	0	0
251.3814	0	0
251.9047	0	0
252.0760	0	0
252.2612	0	0
252.4323	1	1
252.4986	0	0
253.1897	0	0
253.2580	0	0
253.4037	0	0
253.7416	0	0
253.9460	0	0
253.9965	0	0
254.2246	0	0
254.6533	0	0
254.8879	0	0
255.3194	0	0
255.4649	0	0
256.0253	1	1
256.2490	0	0
256.5936	0	0
257.4525	0	0
257.5200	0	0
257.6328	0	0
257.9470	0	0
258.0792	0	0
258.2186	0	0
258.2921	0	0
258.8234	0	0
259.3317	0	0
259.4557	1	1
259.5422	0	0
259.7007	1	1
259.8213	0	0
260.1301	0	0
260.1895	0	0
260.4245	0	0
260.9903	0	0
261.2978	0	0
261.5278	0	0
261.6575	0	0
262.4714	0	0
262.5654	0	0
262.8961	0	0
263.3190	0	0
264.1312	0	0
264.2837	0	0
264.4785	0	0
264.6451	0	0
264.9227	0	0
265.2106	0	0
265.4918	1	2
265.5553	1	1
265.7547	0	0
266.1743	0	0
266.8335	1	4
266.8353	1	3
266.8450	1	2
266.8566	1	1
266.9634	1	1
266.9874	0	0
267.5286	1	1
267.6186	0	0
267.7411	0	0
268.2918	0	0
268.7464	0	0
268.8979	0	0
268.9900	0	0
269.5601	0	0
270.0742	0	0
270.3883	0	0
270.5067	0	0
270.9841	0	0
271.6335	0	0
271.9020	0	0
272.2135	0	0
272.3897	0	0
272.5243	1	1
272.5539	0	0
272.7125	0	0
272.9368	0	0
273.3712	0	0
273.7978	0	0
273.8707	0	0
274.0703	0	0
274.4283	0	0
274.7341	0	0
275.1352	1	1
275.3778	1	3
275.4504	1	4
275.5076	1	3
275.5874	1	3
275.6856	1	3
275.8038	1	3
275.9588	1	3
276.0265	1	2
276.1856	1	2
276.2777	1	2
276.3659	1	1
276.9032	1	4
277.0395	1	3
277.1943	1	2
277.4154	1	1
277.6829	1	3
277.6850	1	2
277.7794	1	1
278.0134	0	0
278.6030	1	1
278.6478	0	0
280.1157	0	0
280.2095	0	0
281.4058	0	0
282.9571	0	0
283.3843	0	0
283.4262	0	0
283.5144	0	0
283.8430	1	4
283.8466	1	3
283.8676	1	2
283.9549	1	1
284.1463	1	2
284.3407	1	2
284.3740	1	2
284.4500	1	1
284.6477	0	0
284.8978	1	1
284.9941	1	1
285.2108	1	1
285.2212	0	0
285.4804	1	1
285.5118	0	0
285.7587	1	2
285.9036	1	1
286.1028	0	0
286.3103	0	0
286.3446	0	0
286.6338	0	0
286.6985	0	0
287.0154	0	0
287.1984	0	0
287.2966	0	0
287.8539	0	0
288.1590	0	0
288.8485	1	1
288.9288	0	0
289.3567	0	0
290.1003	0	0
290.3120	0	0
290.5949	0	0
291.4868	1	2
291.4882	1	1
291.5279	0	0
292.0348	0	0
292.1289	0	0
292.3375	0	0
292.4638	0	0
292.7230	0	0
293.3473	0	0
293.3732	0	0
293.4947	0	0
293.9438	0	0
294.2214	0	0
294.7370	0	0
295.2251	0	0
295.3766	0	0
295.5817	0	0
296.0011	0	0
296.1873	1	1
296.2691	0	0
296.5332	0	0
296.6538	0	0
296.8889	0	0
297.1671	0	0
297.2450	0	0
297.5309	0	0
297.8276	0	0
297.8907	0	0
298.3666	0	0
298.6315	0	0
298.9261	0	0
299.2282	0	0
299.8607	0	0
299.9907	0	0
300.3475	0	0
300.4607	0	0
301.0902	0	0
301.4343	0	0
301.5046	0	0
302.1343	0	0
302.2522	0	0
303.0509	0	0
303.2977	1	1
303.3204	0	0
303.4813	0	0
303.7679	0	0
304.0589	0	0
304.1012	0	0
304.3485	0	0
304.5717	0	0
304.8527	0	0
305.0930	0	0
305.2481	0	0
305.6693	0	0
305.6959	0	0
305.7832	0	0
306.1606	0	0
306.5718	0	0
307.0689	0	0
308.1286	0	0
308.4084	0	0
308.5910	0	0
308.6531	0	0
309.0295	0	0
309.5236	0	0
309.6392	0	0
311.1126	0	0
311.6486	0	0
311.7056	0	0
311.7820	0	0
312.1291	0	0
312.2447	0	0
312.7540	0	0
313.0952	0	0
313.2953	1	1
313.3184	0	0
313.8710	0	0
313.9747	0	0
314.3207	0	0
314.7428	0	0
315.0327	0	0
315.3494	1	1
315.4664	0	0
315.8716	0	0
316.1445	0	0
316.7901	0	0
317.1488	0	0
317.8443	0	0
318.7000	0	0
319.0428	0	0
320.1807	0	0
320.2746	0	0
320.6043	0	0
321.6132	0	0
321.8441	0	0
322.1572	0	0
322.7348	0	0
323.2025	0	0
323.6539	0	0
324.0148	0	0
324.1288	0	0
324.4909	0	0
324.7717	0	0
324.9317	0	0
325.0914	0	0
325.4067	0	0
325.7445	0	0
325.8853	1	2
325.8929	1	1
326.0492	1	1
326.0922	1	1
326.2642	0	0
326.7648	0	0
326.8150	0	0
327.2043	0	0
327.5098	0	0
327.7587	0	0
327.9934	0	0
328.1334	0	0
328.5370	0	0
328.8115	0	0
329.0674	0	0
329.4853	0	0
330.4478	0	0
330.4721	0	0
330.9042	0	0
331.0843	0	0
331.4678	0	0
331.6772	0	0
331.8622	0	0
331.9611	0	0
332.0669	0	0
332.3301	0	0
332.5219	0	0
332.9886	0	0
333.1315	1	1
333.1527	1	1
333.1625	0	0
333.8171	0	0
334.0092	1	1
334.1022	1	1
334.2276	1	1
334.2950	1	2
334.3373	1	1
334.5499	1	1
334.5918	1	1
334.7039	1	1
334.7054	0	0
334.9520	0	0
335.2734	0	0
335.2987	0	0
335.3466	0	0
337.2317	0	0
337.2586	0	0
337.2891	0	0
337.3713	0	0
337.6020	0	0
338.6178	0	0
338.9077	1	1
338.9259	0	0
339.3070	0	0
339.4376	0	0
339.5018	0	0
340.1693	1	8
340.1832	1	7
340.2095	1	6
340.2498	1	5
340.3006	1	4
340.3572	1	3
340.4296	1	3
340.5162	1	2
340.6307	1	1
340.7808	0	0
341.3964	1	2
341.4479	1	1
341.5595	1	1
341.6956	0	0
342.1526	0	0
342.3449	0	0
342.4952	0	0
343.6487	0	0
343.7484	0	0
343.8009	0	0
343.8998	0	0
344.6297	0	0
345.2718	0	0
345.3424	0	0
345.6099	0	0
345.8687	0	0
346.1561	0	0
346.3233	0	0
346.4979	1	1
346.5357	0	0
347.0288	0	0
347.1739	0	0
349.1230	0	0
349.8262	0	0
349.9186	0	0
350.0076	0	0
350.3845	0	0
350.6070	1	1
350.7786	1	3
350.8121	1	2
350.8627	1	2
350.9622	1	1
351.3543	1	2
351.3760	1	1
351.4461	1	1
351.4797	0	0
351.8886	0	0
352.1385	0	0
352.3978	0	0
353.0873	0	0
354.0205	0	0
354.1237	0	0
354.2531	0	0
354.3730	0	0
354.5926	0	0
354.7760	0	0
354.8207	0	0
355.0553	1	1
355.2046	0	0
355.5744	1	1
355.6071	0	0
355.7152	0	0
356.4731	0	0
356.5641	0	0
357.0745	0	0
357.1136	0	0
357.2813	0	0
357.3591	0	0
357.8133	0	0
357.9219	0	0
358.1705	0	0
358.3174	0	0
358.6784	1	1
358.7403	0	0
358.9140	0	0
359.2565	0	0
359.4719	0	0
359.5697	0	0
359.7268	0	0
360.1105	0	0
360.3264	0	0
361.2478	0	0
361.5660	0	0
362.1542	0	0
362.2666	0	0
362.8895	0	0
363.0672	0	0
363.2723	0	0
363.3234	0	0
363.4815	0	0
363.9996	0	0
364.1898	0	0
364.2898	0	0
364.5539	0	0
364.6546	0	0
364.7463	0	0
364.9679	0	0
365.0667	0	0
365.5459	0	0
365.8099	1	2
365.8751	1	2
365.9974	1	3
366.1029	1	2
366.3769	1	2
366.4530	1	1
366.8556	1	2
366.8791	1	1
366.9279	0	0
367.7482	1	1
367.7541	0	0
368.6118	0	0
369.0708	0	0
369.2615	0	0
369.4696	0	0
369.6139	0	0
369.8933	0	0
370.5463	0	0
371.4687	0	0
371.5033	0	0
371.7824	0	0
372.0884	0	0
372.2070	0	0
372.8961	0	0
372.9816	0	0
373.5359	0	0
374.2726	0	0
374.4123	0	0
374.8169	1	2
374.8353	1	1
374.8770	0	0
375.1538	0	0
375.6540	1	1
375.9922	1	2
376.0502	1	2
376.1234	1	1
376.2876	1	1
376.3375	0	0
376.7013	1	1
376.7263	0	0
376.7849	0	0
377.6282	0	0
378.2845	0	0
378.4416	0	0
378.6213	0	0
378.9065	0	0
379.4723	0	0
379.7002	0	0
379.9989	0	0
380.2183	0	0
380.5629	0	0
380.5650	0	0
380.8566	1	3
380.9529	1	2
381.0630	1	1
381.2879	1	1
381.2912	0	0
381.6567	1	3
381.6681	1	2
381.6922	1	1
381.8829	0	0
382.5592	0	0
382.7435	0	0
382.7702	0	0
382.9768	0	0
383.3729	0	0
384.1579	0	0
384.2428	0	0
384.3780	0	0
384.5495	0	0
384.7585	1	1
384.9438	0	0
385.1601	1	1
385.1794	0	0
385.2714	0	0
385.4152	1	1
385.4540	1	1
385.5060	0	0
385.9589	0	0
386.2909	0	0
386.3368	0	0
386.4036	0	0
386.5150	0	0
386.6880	0	0
387.0703	1	5
387.0812	1	4
387.1003	1	3
387.1464	1	2
387.2149	1	1
387.3377	0	0
387.7139	0	0
388.2324	0	0
388.4331	0	0
389.4103	0	0
389.4339	0	0
389.4619	0	0
390.2632	0	0
390.5395	0	0
391.4795	0	0
392.0711	0	0
392.5616	0	0
393.3249	0	0
393.4634	0	0
393.9476	0	0
394.3314	1	3
394.3329	1	2
394.3665	1	1
394.4898	1	1
394.6502	1	1
394.8480	0	0
395.2750	1	2
395.2869	1	2
395.3826	1	1
395.5414	0	0
395.7409	1	1
395.7742	0	0
396.1231	1	1
396.1456	0	0
396.5633	0	0
396.9500	1	3
396.9600	1	2
396.9821	1	1
397.0181	1	1
397.1256	1	1
397.2676	1	1
397.3360	0	0
397.7987	0	0
398.1981	0	0
398.3303	0	0
398.4271	0	0
398.7054	0	0
399.0730	0	0
399.2946	0	0
399.3971	0	0
399.8853	0	0
399.9815	0	0
400.4193	0	0
401.5167	0	0
401.6091	0	0
401.7543	0	0
401.8428	0	0
402.1400	0	0
402.4874	0	0
402.6341	0	0
403.1824	0	0
403.5882	0	0
403.7094	0	0
403.7902	0	0
404.1577	0	0
404.3593	1	1
404.3915	0	0
404.7580	0	0
404.9424	0	0
405.0257	0	0
405.5476	0	0
405.6305	0	0
406.1869	0	0
406.4512	0	0
407.7604	0	0
407.8829	0	0
407.9982	0	0
408.1508	0	0
408.3673	0	0
408.4210	0	0
408.5958	0	0
408.7671	0	0
409.7616	0	0
409.8232	0	0
410.0039	0	0
410.2609	1	1
410.2638	0	0
410.3341	0	0
410.9996	0	0
411.3313	0	0
412.0181	0	0
412.3041	1	1
412.4825	0	0
413.0492	1	3
